Date,Open,High,Low,Close,Volume,Market Cap
"Jun 28, 2017",4.31,4.34,4.03,4.24,2772690,431391000
"Jun 29, 2017",4.24,4.28,3.9,3.91,1639660,423977000
"Jun 30, 2017",3.95,3.97,3.51,3.57,2036280,394515000
"Jul 01, 2017",3.57,4.08,3.53,3.7,2615170,357030000
"Jul 02, 2017",3.7,3.71,3.51,3.62,2239090,369637000
"Jul 03, 2017",3.61,3.87,3.48,3.81,2625710,361116000
"Jul 04, 2017",3.79,4.49,3.75,4.32,5214290,378985000
"Jul 05, 2017",4.32,4.79,4.28,4.56,5733020,431855000
"Jul 06, 2017",4.58,4.65,4.24,4.34,2939230,457740000
"Jul 07, 2017",4.33,4.36,3.71,3.77,2631630,432714000
"Jul 08, 2017",3.79,3.93,3.5,3.93,1412280,379403000
"Jul 09, 2017",3.92,3.94,3.75,3.75,1225380,392118000
"Jul 10, 2017",3.74,3.76,2.73,2.82,2638830,373806000
"Jul 11, 2017",2.79,2.96,2.49,2.59,3152450,278827000
"Jul 12, 2017",2.59,3.05,2.42,3.05,1930340,258727000
"Jul 13, 2017",3.05,3.09,2.72,2.9,1734160,305263000
"Jul 14, 2017",2.89,2.89,2.33,2.43,2439500,289495000
"Jul 15, 2017",2.43,2.43,1.98,2.04,2860750,242705000
"Jul 16, 2017",2.01,2.06,1.77,1.97,1677160,201211000
"Jul 17, 2017",1.97,2.52,1.94,2.52,1909110,196939000
"Jul 18, 2017",2.52,2.95,2.38,2.83,2325000,252329000
"Jul 19, 2017",2.83,2.87,2.53,2.64,2096680,282847000
"Jul 20, 2017",2.61,3.43,2.61,3.25,2164540,260970000
"Jul 21, 2017",3.26,3.44,3.13,3.24,2167520,326154000
"Jul 22, 2017",3.24,4.17,3.23,3.9,3246480,324151000
"Jul 23, 2017",3.9,3.97,3.5,3.65,2608730,390012000
"Jul 24, 2017",3.65,3.71,3.39,3.52,1813130,364582000
"Jul 25, 2017",3.52,3.56,2.76,2.91,2462600,351753000
"Jul 26, 2017",2.92,2.99,2.5,2.74,3013790,291623000
"Jul 27, 2017",2.74,2.84,2.6,2.75,1889170,274372000
"Jul 28, 2017",2.76,3.11,2.45,3,3030820,276459000
"Jul 29, 2017",2.98,3.06,2.69,2.87,2116910,297597000
"Jul 30, 2017",2.87,2.93,2.72,2.72,1530680,286809000
"Jul 31, 2017",2.74,2.87,2.62,2.78,2651760,273812000
"Aug 01, 2017",2.77,3.11,2.61,3.01,3257400,277390000
"Aug 02, 2017",3.02,3.6,2.96,3.51,3739710,302169000
"Aug 03, 2017",3.54,3.96,3.46,3.84,4766700,354471000
"Aug 04, 2017",3.87,4.13,3.59,3.67,4324800,386797000
"Aug 05, 2017",3.67,4.57,3.65,4.32,4831480,367228000
"Aug 06, 2017",4.32,5.37,4.29,5.21,7075590,432028000
"Aug 07, 2017",5.18,5.75,4.62,5.64,7792050,518233000
"Aug 08, 2017",5.64,5.83,5.04,5.41,6867910,564066000
"Aug 09, 2017",5.38,5.45,4.9,5.27,4960110,538244000
"Aug 10, 2017",5.24,5.63,5.15,5.6,7501860,524375000
"Aug 11, 2017",5.6,5.78,5.13,5.54,7567900,560241000
"Aug 12, 2017",5.58,5.58,4.89,5.05,6782250,557670000
"Aug 13, 2017",5.05,5.28,4.63,4.79,5823330,504705000
"Aug 14, 2017",4.83,5.04,4.54,4.72,5089710,483469000
"Aug 15, 2017",4.73,5.16,4.31,4.79,5107560,473033000
"Aug 16, 2017",4.8,4.96,4.58,4.83,2607640,479668000
"Aug 17, 2017",4.81,4.95,4.46,4.58,2609230,481390000
"Aug 18, 2017",4.57,4.73,4.1,4.3,2588840,456631000
"Aug 19, 2017",4.3,4.45,4.1,4.43,3801000,429611000
"Aug 20, 2017",4.43,4.92,4.29,4.86,4519570,442870000
"Aug 21, 2017",4.85,4.88,4.33,4.39,4064960,485218000
"Aug 22, 2017",4.38,4.74,3.81,4.46,3358640,437971000
"Aug 23, 2017",4.49,4.82,4.44,4.6,2989630,449053000
"Aug 24, 2017",4.63,5.02,4.55,5.02,3537820,463403000
"Aug 25, 2017",5.02,5.46,4.94,5.27,9306450,502380000
"Aug 26, 2017",5.28,5.74,5.11,5.32,9123230,528242000
"Aug 27, 2017",5.34,5.51,5.18,5.23,7212980,534242000
"Aug 28, 2017",5.22,5.41,5.02,5.26,7208780,522486000
"Aug 29, 2017",5.27,5.47,5.13,5.45,7581710,527066000
"Aug 30, 2017",5.44,5.49,5.13,5.48,6659820,544366000
"Aug 31, 2017",5.47,5.94,5.38,5.94,9471090,546851000
"Sep 01, 2017",5.95,6.1,5.72,5.74,9556080,595498000
"Sep 02, 2017",5.78,5.87,5.07,5.23,6608910,577688000
"Sep 03, 2017",5.27,5.5,4.99,5.2,5174780,526827000
"Sep 04, 2017",5.2,5.21,4.24,4.66,8324540,519570000
"Sep 05, 2017",4.68,5.1,4.32,4.98,6194560,467862000
"Sep 06, 2017",4.99,5.41,4.93,5.16,6069650,499259000
"Sep 07, 2017",5.1,5.13,4.9,4.98,6353830,510327000
"Sep 08, 2017",4.99,5.03,4.28,4.5,5899500,498706000
"Sep 09, 2017",4.51,4.59,4.37,4.46,5406880,451034000
"Sep 10, 2017",4.45,4.58,3.99,4.41,5469690,444828000
"Sep 11, 2017",4.44,4.57,4.16,4.35,4908140,443783000
"Sep 12, 2017",4.35,4.61,4.26,4.38,5306860,434806000
"Sep 13, 2017",4.36,4.36,3.75,3.95,4928930,436202000
"Sep 14, 2017",3.95,4.05,3.09,3.09,4470510,394740000
"Sep 15, 2017",3.12,3.94,2.8,3.78,6270110,311752000
"Sep 16, 2017",3.77,3.9,3.49,3.76,4499490,377410000
"Sep 17, 2017",3.77,3.81,3.49,3.64,3406720,376569000
"Sep 18, 2017",3.64,4.4,3.64,4.34,4080300,363799000
"Sep 19, 2017",4.36,4.38,4,4.16,3403370,435701000
"Sep 20, 2017",4.14,4.29,3.96,4.07,3910370,413510000
"Sep 21, 2017",4.05,4.08,3.57,3.64,2914710,405445000
"Sep 22, 2017",3.65,3.84,3.56,3.77,2723740,365050000
"Sep 23, 2017",3.76,3.99,3.71,3.97,4950050,375579000
"Sep 24, 2017",3.97,3.98,3.8,3.97,5012110,396513000
"Sep 25, 2017",3.97,4.3,3.92,4.23,5218940,396943000
"Sep 26, 2017",4.23,4.86,4.23,4.79,7713420,422807000
"Sep 27, 2017",4.77,5.19,4.77,5.17,11447500,477461000
"Sep 28, 2017",5.17,5.17,4.73,4.78,8795790,516674000
"Sep 29, 2017",4.77,5.04,4.39,4.93,8515820,476743000
"Sep 30, 2017",4.93,5.2,4.93,5.04,7480680,493143000
"Oct 01, 2017",5.03,5.05,4.84,4.97,8233020,502985000
"Oct 02, 2017",4.97,4.98,4.81,4.85,7422400,497344000
"Oct 03, 2017",4.87,5,4.67,4.73,6975040,486590000
"Oct 04, 2017",4.74,5.08,4.71,4.91,8679860,474477000
"Oct 05, 2017",4.92,5.04,4.76,4.97,6804000,491795000
"Oct 06, 2017",4.97,5.1,4.91,4.97,6574960,497017000
"Oct 07, 2017",4.96,5.04,4.91,5.02,6760300,495816000
"Oct 08, 2017",5.01,5.04,4.44,4.44,7717430,501163000
"Oct 09, 2017",4.44,4.63,4.01,4.13,6698160,443937000
"Oct 10, 2017",4.11,4.26,3.92,4.12,5675270,410737000
"Oct 11, 2017",4.11,4.41,4.08,4.18,7296340,410915000
"Oct 12, 2017",4.18,4.2,3.69,3.69,6289170,417611000
"Oct 13, 2017",3.69,4.03,3.59,3.97,6777070,369201000
"Oct 14, 2017",3.98,4.09,3.81,4,5190930,397686000
"Oct 15, 2017",4.01,4.02,3.68,3.8,4384340,401032000
"Oct 16, 2017",3.8,4.14,3.65,4.02,4972740,380320000
"Oct 17, 2017",4.04,4.05,3.84,3.92,4954490,404005000
"Oct 18, 2017",3.93,4.1,3.66,4.04,7283440,392635000
"Oct 19, 2017",4.04,4.12,3.8,3.89,8840030,404068000
"Oct 20, 2017",3.89,3.97,3.63,3.66,10830100,389091000
"Oct 21, 2017",3.64,3.76,3.43,3.58,10666600,364477000
"Oct 22, 2017",3.58,3.66,3.47,3.58,8491900,358200000
"Oct 23, 2017",3.58,3.71,3.35,3.67,8621370,358001000
"Oct 24, 2017",3.67,3.98,3.59,3.76,8703160,366774000
"Oct 25, 2017",3.76,3.77,3.48,3.7,8533500,376245000
"Oct 26, 2017",3.72,3.79,3.54,3.62,8321870,371705000
"Oct 27, 2017",3.62,3.68,3.52,3.54,6714780,362311000
"Oct 28, 2017",3.54,3.6,3.45,3.46,8103840,354417000
"Oct 29, 2017",3.46,3.64,3.45,3.54,9046840,345825000
"Oct 30, 2017",3.55,3.61,3.43,3.48,8523780,355140000
"Oct 31, 2017",3.47,3.5,3.17,3.24,9895450,347320000
"Nov 01, 2017",3.23,3.23,2.67,2.89,11933800,323419000
"Nov 02, 2017",2.92,3.95,2.65,3.19,14949200,292033000
"Nov 03, 2017",3.21,3.97,3.02,3.68,14090800,320550000
"Nov 04, 2017",3.65,3.79,3.44,3.62,11619500,365254000
"Nov 05, 2017",3.61,3.62,3.39,3.45,9798490,360517000
"Nov 06, 2017",3.46,3.65,3.36,3.52,12291000,345746000
"Nov 07, 2017",3.52,3.72,3.42,3.69,11312200,352178000
"Nov 08, 2017",3.68,4.82,3.67,4.5,20540000,368185000
"Nov 09, 2017",4.51,5.22,4.47,4.91,20982300,450694000
"Nov 10, 2017",4.92,5.03,4.09,4.24,14425500,491960000
"Nov 11, 2017",4.23,4.46,4.04,4.12,12304600,422815000
"Nov 12, 2017",4.1,4.13,3.57,3.7,12279900,410250000
"Nov 13, 2017",3.69,4.48,3.69,4.4,12493200,369368000
"Nov 14, 2017",4.4,5.09,4.38,5.03,19374900,439602000
"Nov 15, 2017",5.05,5.27,4.8,5.05,25851400,505269000
"Nov 16, 2017",5.07,5.1,4.71,4.76,24087100,506504000
"Nov 17, 2017",4.75,4.97,4.61,4.78,18777000,474592000
"Nov 18, 2017",4.77,5.42,4.65,5.3,26020400,476545000
"Nov 19, 2017",5.28,5.47,5.02,5.12,20869400,528278000
"Nov 20, 2017",5.13,5.42,5.06,5.27,22272000,512582000
"Nov 21, 2017",5.26,5.28,4.99,5.19,23353900,525616000
"Nov 22, 2017",5.2,5.57,5.16,5.29,26343100,519834000
"Nov 23, 2017",5.29,5.34,5.18,5.19,21305100,529435000
"Nov 24, 2017",5.19,5.27,5.03,5.23,22424900,519100000
"Nov 25, 2017",5.22,5.37,5.13,5.35,20520600,521531000
"Nov 26, 2017",5.36,5.79,5.35,5.68,25667300,535981000
"Nov 27, 2017",5.67,5.78,5.48,5.65,25029600,567162000
"Nov 28, 2017",5.62,5.93,5.56,5.93,26201500,562374000
"Nov 29, 2017",5.91,6.16,4.97,5.17,30996500,590960000
"Nov 30, 2017",5.23,5.33,4.39,4.88,25549500,523239000
"Dec 01, 2017",4.84,5.8,4.61,5.8,26090100,483939000
"Dec 02, 2017",5.79,6.43,5.75,6.11,30325700,579354000
"Dec 03, 2017",6.09,6.6,5.84,6.2,33036700,609449000
"Dec 04, 2017",6.21,6.69,6.03,6.69,30419300,620558000
"Dec 05, 2017",6.69,7.68,6.62,7.43,40875800,668740000
"Dec 06, 2017",7.38,8.43,6.93,8.43,52074900,738347000
"Dec 07, 2017",8.52,9.5,8.01,8.52,61751500,852136000
"Dec 08, 2017",8.71,8.73,7.43,8.4,45781100,871406000
"Dec 09, 2017",8.41,9.87,7.86,8.72,47394900,841212000
"Dec 10, 2017",8.76,10.46,7.6,9.76,57336900,875585000
"Dec 11, 2017",9.73,11.33,9.65,11.22,74140500,972864000
"Dec 12, 2017",11.23,15.2,10.89,14.86,103848000,1122860000
"Dec 13, 2017",15.23,15.62,13.5,13.65,75995500,1523380000
"Dec 14, 2017",13.56,14.02,12.43,13.64,55002000,1355560000
"Dec 15, 2017",13.55,14.08,11.76,13.09,95357500,1354620000
"Dec 16, 2017",13.56,13.73,12.81,13.4,69311000,1355530000
"Dec 17, 2017",13.39,14.16,13.17,13.54,64376200,1339200000
"Dec 18, 2017",13.63,15.72,13.09,15.61,102357000,1363160000
"Dec 19, 2017",15.63,18.07,14.51,15.89,114641000,1563340000
"Dec 20, 2017",16.02,16.26,13.9,15.21,81905700,1602310000
"Dec 21, 2017",15.29,16.53,14.54,16.03,90875600,1529020000
"Dec 22, 2017",16.14,16.42,9.82,12.52,71699500,1613900000
"Dec 23, 2017",12.67,15.79,12.48,14.27,88401100,1267050000
"Dec 24, 2017",14.47,14.54,12.25,13.81,59222600,1447000000
"Dec 25, 2017",13.93,14.46,13.13,14.28,65545300,1393480000
"Dec 26, 2017",14.31,15.15,13.68,14.2,65504500,1431340000
"Dec 27, 2017",14.32,14.43,13.18,13.58,54343300,1432160000
"Dec 28, 2017",13.58,13.62,11.73,12.71,48273000,1358300000
"Dec 29, 2017",12.87,14.03,12.44,13.64,64926900,1286750000
"Dec 30, 2017",13.64,13.79,10.95,11.81,49173200,1363620000
"Dec 31, 2017",11.7,12.8,11.54,12.6,50113900,1169780000
"Jan 01, 2018",12.63,12.7,11.77,12.57,43302300,1262600000
"Jan 02, 2018",12.54,13.38,12.33,13.35,61136300,1253640000
"Jan 03, 2018",13.32,13.73,12.55,12.99,53810900,1331820000
"Jan 04, 2018",13.06,13.1,11.87,12.54,65343400,1306410000
"Jan 05, 2018",12.45,13.25,11.77,12.06,65668300,1245140000
"Jan 06, 2018",12.02,13.07,11.44,12.86,59738700,1201900000
"Jan 07, 2018",12.87,13.53,12.27,12.95,56240800,1287400000
"Jan 08, 2018",12.85,13.73,11.57,13.63,72190300,1284770000
"Jan 09, 2018",13.53,14.11,12.55,12.99,62959200,1353300000
"Jan 10, 2018",13.04,13.04,11.41,12.74,62348700,1303830000
"Jan 11, 2018",12.65,12.65,9.98,10.71,46240500,1265240000
"Jan 12, 2018",10.78,11.76,10.46,11.34,43342800,1078330000
"Jan 13, 2018",11.35,12.15,11.33,11.83,42000200,1134720000
"Jan 14, 2018",11.85,11.86,10.5,11.09,46611100,1184520000
"Jan 15, 2018",11.02,11.47,10.7,10.77,47209300,1102430000
"Jan 16, 2018",10.83,10.92,7.08,8.39,42325600,1083460000
"Jan 17, 2018",8.36,8.83,6.68,8.09,86632300,835624000
"Jan 18, 2018",8.48,10.05,7.95,8.6,35228000,847572000
"Jan 19, 2018",8.51,9.38,8.21,8.78,45279300,850897000
"Jan 20, 2018",8.88,9.82,8.88,9.6,51892200,888259000
"Jan 21, 2018",9.65,9.72,8.06,8.27,36459600,964861000
"Jan 22, 2018",8.38,8.65,7.59,8.3,30657000,838233000
"Jan 23, 2018",8.28,8.57,7.73,8.2,37418900,828237000
"Jan 24, 2018",8.2,8.94,7.97,8.81,45927300,819666000
"Jan 25, 2018",8.92,9.23,8.72,9.06,38346500,891993000
"Jan 26, 2018",9.04,9.36,8.32,8.96,34796200,903952000
"Jan 27, 2018",8.95,9.46,8.86,9.11,39528900,894906000
"Jan 28, 2018",9.17,9.53,9.02,9.2,34527300,916626000
"Jan 29, 2018",9.19,9.3,8.54,8.71,33554900,918718000
"Jan 30, 2018",8.71,8.78,7.52,7.61,29051000,870974000
"Jan 31, 2018",7.63,7.93,7.24,7.68,27535700,762709000
"Feb 01, 2018",7.7,7.79,6.35,6.67,27774000,769864000
"Feb 02, 2018",6.65,6.65,5.35,6.2,26726300,664536000
"Feb 03, 2018",6.21,6.85,5.74,6.63,23023200,621154000
"Feb 04, 2018",6.64,6.75,5.57,5.74,25765100,663752000
"Feb 05, 2018",5.71,5.95,4.36,4.54,22395200,571019000
"Feb 06, 2018",4.54,5.15,3.66,5.06,20248500,453888000
"Feb 07, 2018",5.01,5.66,4.59,4.97,16135000,501033000
"Feb 08, 2018",4.92,6,4.92,5.58,31567200,492456000
"Feb 09, 2018",5.6,6.09,5.3,6.04,24332800,559784000
"Feb 10, 2018",6.06,6.32,5.47,5.72,29552400,606151000
"Feb 11, 2018",5.72,5.72,5.01,5.45,21599600,571865000
"Feb 12, 2018",5.49,5.89,5.49,5.72,20167600,548602000
"Feb 13, 2018",5.74,5.76,5.4,5.6,17030400,574298000
"Feb 14, 2018",5.59,6.44,5.58,6.42,20068500,558952000
"Feb 15, 2018",6.42,8.07,6.38,8.07,61670200,641992000
"Feb 16, 2018",8,8.36,7.49,7.9,44143700,800093000
"Feb 17, 2018",7.88,7.96,7.63,7.84,34458200,788332000
"Feb 18, 2018",7.84,8.09,7.13,7.54,40081300,784044000
"Feb 19, 2018",7.54,8.15,7.44,8.1,37813100,753733000
"Feb 20, 2018",8.1,8.49,7.94,8.03,46087500,810038000
