Date,Open,High,Low,Close,Volume,Market Cap
"Dec 03, 2016",0.141987,0.144054,0.136455,0.142444,121437.00,7099350.00
"Dec 04, 2016",0.142444,0.157052,0.142444,0.14717,109462.00,7122200.00
"Dec 05, 2016",0.14727,0.14727,0.138194,0.141459,71656.00,7363500.00
"Dec 06, 2016",0.13896,0.14181,0.135703,0.136097,54376.00,6948000.00
"Dec 07, 2016",0.136196,0.142794,0.134726,0.13745,51152.00,6809800.00
"Dec 08, 2016",0.137448,0.138971,0.134429,0.134429,31065.00,6872400.00
"Dec 09, 2016",0.134409,0.136923,0.129699,0.13007,54783.00,6720450.00
"Dec 10, 2016",0.130952,0.132206,0.12477,0.125328,37027.00,6547600.00
"Dec 11, 2016",0.125352,0.128221,0.12073,0.122134,41967.00,6267600.00
"Dec 12, 2016",0.122082,0.140238,0.122082,0.129977,57019.00,6104100.00
"Dec 13, 2016",0.133035,0.136888,0.125618,0.127959,30845.00,6651750.00
"Dec 14, 2016",0.12793,0.12793,0.120364,0.121008,50948.00,6396500.00
"Dec 15, 2016",0.121012,0.123902,0.109819,0.109837,38086.00,6050600.00
"Dec 16, 2016",0.109869,0.118707,0.109327,0.114432,49515.00,5493450.00
"Dec 17, 2016",0.114445,0.115568,0.10174,0.105842,62650.00,5722250.00
"Dec 18, 2016",0.105842,0.117273,0.101063,0.11526,37746.00,5292100.00
"Dec 19, 2016",0.11526,0.121812,0.106848,0.121387,55326.00,5763000.00
"Dec 20, 2016",0.121536,0.124127,0.115108,0.120868,73913.00,6076800.00
"Dec 21, 2016",0.120868,0.168983,0.118599,0.167117,635204.00,6043400.00
"Dec 22, 2016",0.166441,0.184986,0.147481,0.155065,544880.00,8322050.00
"Dec 23, 2016",0.155059,0.157925,0.131227,0.137593,187645.00,7752950.00
"Dec 24, 2016",0.139545,0.151804,0.136822,0.146916,132934.00,6977250.00
"Dec 25, 2016",0.144213,0.153788,0.141296,0.146788,239670.00,7210650.00
"Dec 26, 2016",0.146785,0.182563,0.141148,0.166597,579250.00,7339250.00
"Dec 27, 2016",0.1666,0.177395,0.153932,0.158032,265268.00,8330000.00
"Dec 28, 2016",0.158032,0.162041,0.14599,0.150689,118030.00,7901600.00
"Dec 29, 2016",0.150688,0.151915,0.140106,0.14095,100992.00,7534400.00
"Dec 30, 2016",0.143599,0.14807,0.136893,0.147527,69464.00,7179950.00
"Dec 31, 2016",0.147526,0.148837,0.142705,0.144763,61000.00,7376300.00
"Jan 01, 2017",0.144763,0.147274,0.139742,0.141841,63512.00,7238150.00
"Jan 02, 2017",0.141841,0.147746,0.141841,0.145642,75921.00,7092050.00
"Jan 03, 2017",0.145645,0.147282,0.139653,0.140422,90544.00,7282250.00
"Jan 04, 2017",0.140294,0.142834,0.134433,0.136734,94045.00,7014700.00
"Jan 05, 2017",0.136797,0.143977,0.126582,0.13107,206224.00,6839850.00
"Jan 06, 2017",0.131087,0.139018,0.131087,0.135472,54666.00,6554350.00
"Jan 07, 2017",0.135505,0.135759,0.125106,0.131104,53818.00,6775250.00
"Jan 08, 2017",0.128325,0.134773,0.127755,0.132609,69033.00,6416250.00
"Jan 09, 2017",0.13263,0.13367,0.117667,0.123767,90000.00,6631500.00
"Jan 10, 2017",0.123761,0.13955,0.123113,0.133864,126915.00,6188050.00
"Jan 11, 2017",0.13397,0.13495,0.112802,0.115138,120522.00,6698500.00
"Jan 12, 2017",0.115137,0.124128,0.109263,0.124122,59945.00,5756850.00
"Jan 13, 2017",0.124106,0.124342,0.113803,0.121321,50365.00,6205300.00
"Jan 14, 2017",0.121337,0.12394,0.116299,0.122939,9262.00,6066850.00
"Jan 15, 2017",0.122904,0.132022,0.117124,0.123732,6954.00,6145200.00
"Jan 16, 2017",0.12373,0.123958,0.118628,0.119649,5112.00,6186500.00
"Jan 17, 2017",0.119675,0.122525,0.114662,0.116638,7960.00,5983750.00
"Jan 18, 2017",0.116816,0.123035,0.115687,0.123035,7457.00,5840800.00
"Jan 19, 2017",0.123035,0.123948,0.116102,0.116619,14984.00,6151750.00
"Jan 20, 2017",0.116596,0.124276,0.111754,0.117809,16255.00,5829800.00
"Jan 21, 2017",0.117955,0.127853,0.114241,0.116309,15335.00,5897750.00
"Jan 22, 2017",0.116306,0.119379,0.109804,0.114313,6468.00,5815300.00
"Jan 23, 2017",0.114416,0.130461,0.111428,0.129948,7175.00,5720800.00
"Jan 24, 2017",0.128569,0.128569,0.113295,0.120213,7139.00,6428450.00
"Jan 25, 2017",0.120212,0.129256,0.115434,0.124216,6427.00,6010600.00
"Jan 26, 2017",0.124319,0.135711,0.120759,0.133612,7694.00,6215950.00
"Jan 27, 2017",0.129894,0.135296,0.128775,0.130343,9238.00,6494700.00
"Jan 28, 2017",0.130334,0.137387,0.125774,0.134674,7066.00,6516700.00
"Jan 29, 2017",0.138097,0.14186,0.132053,0.141204,11695.00,6904850.00
"Jan 30, 2017",0.141147,0.15376,0.140489,0.15376,9285.00,7057350.00
"Jan 31, 2017",0.153713,0.153791,0.144326,0.147016,17416.00,7685650.00
"Feb 01, 2017",0.147034,0.150287,0.140878,0.147218,4496.00,7351700.00
"Feb 02, 2017",0.147206,0.147974,0.134287,0.145699,2973.00,7360300.00
"Feb 03, 2017",0.14565,0.14565,0.132985,0.134264,9702.00,7282500.00
"Feb 04, 2017",0.134385,0.147454,0.13296,0.135867,10217.00,6719250.00
"Feb 05, 2017",0.135944,0.143104,0.128306,0.131582,2685.00,6797200.00
"Feb 06, 2017",0.131717,0.138723,0.125146,0.126788,10498.00,6585850.00
"Feb 07, 2017",0.126972,0.136817,0.126972,0.133135,5302.00,6348600.00
"Feb 08, 2017",0.133244,0.134031,0.121542,0.129568,8268.00,6662200.00
